Date,Close
2010-03-01,29.8557
2010-03-02,29.8357
2010-03-03,29.9043
2010-03-04,30.1014
2010-03-05,31.2786
2010-03-08,31.2971
2010-03-09,31.86
2010-03-10,32.12
2010-03-11,32.2143
2010-03-12,32.3714
2010-03-15,31.9771
2010-03-16,32.0643
2010-03-17,32.0171
2010-03-18,32.0928
2010-03-19,31.75
2010-03-22,32.1071
2010-03-23,32.6228
2010-03-24,32.7671
2010-03-25,32.3786
2010-03-26,32.9857
2010-03-29,33.1986
2010-03-30,33.6921
2010-03-31,33.5714
2010-04-01,33.71
2010-04-05,34.07
2010-04-06,34.22
2010-04-07,34.3714
2010-04-08,34.2786
2010-04-09,34.5414
2010-04-12,34.6128
2010-04-13,34.6328
2010-04-14,35.0986
2010-04-15,35.56
2010-04-16,35.3428
2010-04-19,35.2957
2010-04-20,34.9414
2010-04-21,37.0314
2010-04-22,38.0671
2010-04-23,38.69
2010-04-26,38.5
2010-04-27,37.4343
2010-04-28,37.3714
2010-04-29,38.3771
2010-04-30,37.2986
2010-05-03,38.05
2010-05-04,36.9543
2010-05-05,36.5693
2010-05-06,35.1786
2010-05-07,33.6943
2010-05-10,36.2843
2010-05-11,36.6457
2010-05-12,37.4414
2010-05-13,36.9086
2010-05-14,36.26
2010-05-17,36.3171
2010-05-18,36.0514
2010-05-19,35.4771
2010-05-20,33.9657
2010-05-21,34.6171
2010-05-24,35.2514
2010-05-25,35.0314
2010-05-26,34.8727
2010-05-27,36.1928
2010-05-28,36.6971
2010-06-01,37.2614
2010-06-02,37.7071
2010-06-03,37.5886
2010-06-04,36.5664
2010-06-07,35.8486
2010-06-08,35.6186
2010-06-09,34.7428
2010-06-10,35.7871
2010-06-11,36.2157
2010-06-14,36.3257
2010-06-15,37.0986
2010-06-16,38.1786
2010-06-17,38.8386
2010-06-18,39.1534
2010-06-21,38.5957
2010-06-22,39.1214
2010-06-23,38.71
2010-06-24,38.4286
2010-06-25,38.1
2010-06-28,38.3286
2010-06-29,36.5957
2010-06-30,35.9328
2010-07-01,35.4971
2010-07-02,35.2771
2010-07-06,35.5186
2010-07-07,36.9521
2010-07-08,36.87
2010-07-09,37.0886
2010-07-12,36.755
2010-07-13,35.9711
2010-07-14,36.1038
2010-07-15,35.9214
2010-07-16,35.7
2010-07-19,35.0828
2010-07-20,35.9843
2010-07-21,36.32
2010-07-22,37.0034
2010-07-23,37.1343
2010-07-26,37.04
2010-07-27,37.7257
2010-07-28,37.28
2010-07-29,36.8728
2010-07-30,36.75
2010-08-02,37.4071
2010-08-03,37.4186
2010-08-04,37.5686
2010-08-05,37.3857
2010-08-06,37.1558
2010-08-09,37.3928
2010-08-10,37.0586
2010-08-11,35.7414
2010-08-12,35.97
2010-08-13,35.5857
2010-08-16,35.3771
2010-08-17,35.9957
2010-08-18,36.1528
2010-08-19,35.6971
2010-08-20,35.6628
2010-08-23,35.1143
2010-08-24,34.2757
2010-08-25,34.6986
2010-08-26,34.3257
2010-08-27,34.5171
2010-08-30,34.6428
2010-08-31,34.7286
2010-09-01,35.7614
2010-09-02,36.0243
2010-09-03,36.9671
2010-09-07,36.83
2010-09-08,37.56
2010-09-09,37.5814
2010-09-10,37.63
2010-09-13,38.1486
2010-09-14,38.2943
2010-09-15,38.6028
2010-09-16,39.51
2010-09-17,39.3386
2010-09-20,40.4614
2010-09-21,40.5386
2010-09-22,41.1071
2010-09-23,41.2743
2010-09-24,41.76
2010-09-27,41.5948
2010-09-28,40.98
2010-09-29,41.0528
2010-09-30,40.5357
2010-10-01,40.36
2010-10-04,39.8057
2010-10-05,41.2771
2010-10-06,41.3128
2010-10-07,41.3171
2010-10-08,42.01
2010-10-11,42.1943
2010-10-12,42.6486
2010-10-13,42.8771
2010-10-14,43.1871
2010-10-15,44.9628
2010-10-18,45.4286
2010-10-19,44.2128
2010-10-20,44.3614
2010-10-21,44.2171
2010-10-22,43.9243
2010-10-25,44.12
2010-10-26,44.0071
2010-10-27,43.9757
2010-10-28,43.6057
2010-10-29,42.9971
2010-11-01,43.4543
2010-11-02,44.1943
2010-11-03,44.6857
2010-11-04,45.4671
2010-11-05,45.3043
2010-11-08,45.5171
2010-11-09,45.1543
2010-11-10,45.4328
2010-11-11,45.2364
2010-11-12,44.0043
2010-11-15,43.8621
2010-11-16,43.0843
2010-11-17,42.9286
2010-11-18,44.0614
2010-11-19,43.8186
2010-11-22,44.7657
2010-11-23,44.1043
2010-11-24,44.9707
2010-11-26,45.0
2010-11-29,45.2671
2010-11-30,44.45
2010-12-01,45.2
2010-12-02,45.45
2010-12-03,45.3486
2010-12-06,45.7357
2010-12-07,45.4586
2010-12-08,45.8586
2010-12-09,45.6796
2010-12-10,45.7943
2010-12-13,45.9528
2010-12-14,45.7557
2010-12-15,45.7657
2010-12-16,45.8928
2010-12-17,45.8014
2010-12-20,46.03
2010-12-21,46.315
2010-12-22,46.4514
2010-12-23,46.2286
2010-12-27,46.3828
2010-12-28,46.4957
2010-12-29,46.47
2010-12-30,46.2371
2010-12-31,46.08
2011-01-03,47.0814
2011-01-04,47.3271
2011-01-05,47.7143
2011-01-06,47.6757
2011-01-07,48.0171
2011-01-10,48.9221
2011-01-11,48.8057
2011-01-12,49.2028
2011-01-13,49.3828
2011-01-14,49.7828
2011-01-18,48.6643
2011-01-19,48.4057
2011-01-20,47.5257
2011-01-21,46.6743
2011-01-24,48.2071
2011-01-25,48.7714
2011-01-26,49.1214
2011-01-27,49.03
2011-01-28,48.0143
2011-01-31,48.4743
2011-02-01,49.29
2011-02-02,49.1886
2011-02-03,49.0628
2011-02-04,49.5
2011-02-07,50.2686
2011-02-08,50.7428
2011-02-09,51.1657
2011-02-10,50.6486
2011-02-11,50.9786
2011-02-14,51.3114
2011-02-15,51.4143
2011-02-16,51.8757
2011-02-17,51.1857
2011-02-18,50.08
2011-02-22,48.3728
2011-02-23,48.9457
2011-02-24,48.9828
2011-02-25,49.7371
2011-02-28,50.4586
2011-03-01,49.9014
2011-03-02,50.3028
2011-03-03,51.3657
2011-03-04,51.4286
2011-03-07,50.7657
2011-03-08,50.8228
2011-03-09,50.3528
2011-03-10,49.5243
2011-03-11,50.2843
2011-03-14,50.5086
2011-03-15,49.3471
2011-03-16,47.1443
2011-03-17,47.8057
2011-03-18,47.2386
2011-03-21,48.4714
2011-03-22,48.7428
2011-03-23,48.4557
2011-03-24,49.2814
2011-03-25,50.22
2011-03-28,50.0628
2011-03-29,50.1371
2011-03-30,49.8043
2011-03-31,49.7868
2011-04-01,49.2228
2011-04-04,48.7414
2011-04-05,48.4128
2011-04-06,48.2914
2011-04-07,48.2971
2011-04-08,47.8657
2011-04-11,47.2571
2011-04-12,47.4857
2011-04-13,48.0186
2011-04-14,47.4886
2011-04-15,46.78
2011-04-18,47.4071
2011-04-19,48.2657
2011-04-20,48.9157
2011-04-21,50.0994
2011-04-25,50.4298
2011-04-26,50.06
2011-04-27,50.0214
2011-04-28,49.5357
2011-04-29,50.0186
2011-05-02,49.4686
2011-05-03,49.7428
2011-05-04,49.9386
2011-05-05,49.5357
2011-05-06,49.5228
2011-05-09,49.6571
2011-05-10,49.9214
2011-05-11,49.6043
2011-05-12,49.51
2011-05-13,48.6428
2011-05-16,47.6143
2011-05-17,48.02
2011-05-18,48.5528
2011-05-19,48.6471
2011-05-20,47.8886
2011-05-23,47.7714
2011-05-24,47.4557
2011-05-25,48.1114
2011-05-26,47.8571
2011-05-27,48.2014
2011-05-31,49.69
2011-06-01,49.3586
2011-06-02,49.4431
2011-06-03,49.0628
2011-06-06,48.2914
2011-06-07,47.4343
2011-06-08,47.4628
2011-06-09,47.3557
2011-06-10,46.5571
2011-06-13,46.6571
2011-06-14,47.4914
2011-06-15,46.6786
2011-06-16,46.4514
2011-06-17,45.7514
2011-06-20,45.0457
2011-06-21,46.4714
2011-06-22,46.0871
2011-06-23,47.3186
2011-06-24,46.6214
2011-06-27,47.4343
2011-06-28,47.8943
2011-06-29,47.72
2011-06-30,47.9528
2011-07-01,49.0371
2011-07-05,49.9186
2011-07-06,50.2514
2011-07-07,51.0286
2011-07-08,51.3871
2011-07-11,50.5714
2011-07-12,50.5357
2011-07-13,51.1457
2011-07-14,51.11
2011-07-15,52.1314
2011-07-18,53.4
2011-07-19,53.8357
2011-07-20,55.2714
2011-07-21,55.3271
2011-07-22,56.1857
2011-07-25,56.9286
2011-07-26,57.63
2011-07-27,56.0843
2011-07-28,55.9743
2011-07-29,55.7828
2011-08-01,56.6786
2011-08-02,55.5586
2011-08-03,56.0814
2011-08-04,53.91
2011-08-05,53.3743
2011-08-08,50.4586
2011-08-09,53.43
2011-08-10,51.9557
2011-08-11,53.3857
2011-08-12,53.8557
2011-08-15,54.7728
2011-08-16,54.3543
2011-08-17,54.3486
2011-08-18,52.2928
2011-08-19,50.8614
2011-08-22,50.92
2011-08-23,53.3714
2011-08-24,53.74
2011-08-25,53.3886
2011-08-26,54.7971
2011-08-29,55.71
2011-08-30,55.7128
2011-08-31,54.9757
