Date,Close
2020-04-11 23:59:59,0.776818582977
2020-04-12 23:59:59,0.882506928259
2020-04-13 23:59:59,0.777831565037
2020-04-14 23:59:59,0.661924824696
2020-04-15 23:59:59,0.646650901989
2020-04-16 23:59:59,0.690815875441
2020-04-17 23:59:59,0.660727970818
2020-04-18 23:59:59,0.681096334559
2020-04-19 23:59:59,0.606969175324
2020-04-20 23:59:59,0.538812129578
2020-04-21 23:59:59,0.587659155744
2020-04-22 23:59:59,0.691600915883
2020-04-23 23:59:59,0.627457179792
2020-04-24 23:59:59,0.634242220589
2020-04-25 23:59:59,0.643329301446
2020-04-26 23:59:59,0.635506343577
2020-04-27 23:59:59,0.572371895062
2020-04-28 23:59:59,0.661292515173
2020-04-29 23:59:59,0.74584040982
2020-04-30 23:59:59,0.691045421015
2020-05-01 23:59:59,0.728793969447
2020-05-02 23:59:59,0.715876411879
2020-05-03 23:59:59,0.679534571126
2020-05-04 23:59:59,0.667490770432
2020-05-05 23:59:59,0.641837362998
2020-05-06 23:59:59,0.622583598868
2020-05-07 23:59:59,0.612977957268
2020-05-08 23:59:59,0.604922121097
2020-05-09 23:59:59,0.604527391264
2020-05-10 23:59:59,0.53703391162
2020-05-11 23:59:59,0.515272785293
2020-05-12 23:59:59,0.538575650335
2020-05-13 23:59:59,0.550531657365
2020-05-14 23:59:59,0.569117610116
2020-05-15 23:59:59,0.559752024505
2020-05-16 23:59:59,0.599120273328
2020-05-17 23:59:59,0.612988807183
2020-05-18 23:59:59,0.652670169702
2020-05-19 23:59:59,0.624454265112
2020-05-20 23:59:59,0.579155667218
2020-05-21 23:59:59,0.608915324064
2020-05-22 23:59:59,0.638875070548
2020-05-23 23:59:59,0.613031410499
2020-05-24 23:59:59,0.549053085284
2020-05-25 23:59:59,0.600857275438
2020-05-26 23:59:59,0.573306660293
2020-05-27 23:59:59,0.590984626967
2020-05-28 23:59:59,0.57515546338
2020-05-29 23:59:59,0.579415408223
2020-05-30 23:59:59,0.587932797998
2020-05-31 23:59:59,0.570022020054
2020-06-01 23:59:59,0.577495156711
2020-06-02 23:59:59,0.56466943316
2020-06-03 23:59:59,0.586620621665
2020-06-04 23:59:59,0.587299493452
2020-06-05 23:59:59,0.66115464236
2020-06-06 23:59:59,0.622442695244
2020-06-07 23:59:59,0.616577854377
2020-06-08 23:59:59,0.668313065708
2020-06-09 23:59:59,0.658002498205
2020-06-10 23:59:59,0.644866658992
2020-06-11 23:59:59,0.573741595726
2020-06-12 23:59:59,0.593868974009
2020-06-13 23:59:59,0.608943286609
2020-06-14 23:59:59,0.587076584953
2020-06-15 23:59:59,0.570639136151
2020-06-16 23:59:59,0.58557626277
2020-06-17 23:59:59,0.581561970806
2020-06-18 23:59:59,0.620956096312
2020-06-19 23:59:59,0.684331738563
2020-06-20 23:59:59,0.643591290368
2020-06-21 23:59:59,0.67314920063
2020-06-22 23:59:59,0.726847851963
2020-06-23 23:59:59,0.708296754877
2020-06-24 23:59:59,0.736993876923
2020-06-25 23:59:59,0.713193588341
2020-06-26 23:59:59,0.741144336305
2020-06-27 23:59:59,0.713548036244
2020-06-28 23:59:59,0.798495268854
2020-06-29 23:59:59,0.852454240319
2020-06-30 23:59:59,0.860093981011
2020-07-01 23:59:59,0.832641570072
2020-07-02 23:59:59,0.78021901831
2020-07-03 23:59:59,0.768093046309
2020-07-04 23:59:59,0.7803716825
2020-07-05 23:59:59,0.691663563023
2020-07-06 23:59:59,0.707908010158
2020-07-07 23:59:59,0.753047992993
2020-07-08 23:59:59,0.796713400012
2020-07-09 23:59:59,0.853453047328
2020-07-10 23:59:59,0.913559592712
2020-07-11 23:59:59,0.924624245478
2020-07-12 23:59:59,1.01671595852
2020-07-13 23:59:59,1.17573410198
2020-07-14 23:59:59,1.14807454207
2020-07-15 23:59:59,1.28959809685
2020-07-16 23:59:59,0.872441377367
2020-07-17 23:59:59,0.977837416041
2020-07-18 23:59:59,0.966583495614
2020-07-19 23:59:59,0.920349487609
2020-07-20 23:59:59,0.87308942899
2020-07-21 23:59:59,0.977165717243
2020-07-22 23:59:59,1.04408725245
2020-07-23 23:59:59,1.04984357893
2020-07-24 23:59:59,0.995345503195
2020-07-25 23:59:59,1.25222285418
2020-07-26 23:59:59,1.5651096946
2020-07-27 23:59:59,1.77863550182
2020-07-28 23:59:59,1.78406723276
2020-07-29 23:59:59,1.65828948188
2020-07-30 23:59:59,1.68680710334
2020-07-31 23:59:59,1.53817765536
2020-08-01 23:59:59,1.52660964025
2020-08-02 23:59:59,1.74281034979
2020-08-03 23:59:59,1.80261098364
2020-08-04 23:59:59,1.87163885812
2020-08-05 23:59:59,1.75454981586
2020-08-06 23:59:59,2.20634832732
2020-08-07 23:59:59,2.08590263527
2020-08-08 23:59:59,2.47362485486
2020-08-09 23:59:59,2.6652275038
2020-08-10 23:59:59,3.13179330211
2020-08-11 23:59:59,3.30341929739
2020-08-12 23:59:59,3.76975091301
2020-08-13 23:59:59,3.75597115712
2020-08-14 23:59:59,3.40938766083
2020-08-15 23:59:59,3.18379488714
2020-08-16 23:59:59,3.38565277366
2020-08-17 23:59:59,3.09860770861
2020-08-18 23:59:59,3.32997591802
2020-08-19 23:59:59,2.89904061061
2020-08-20 23:59:59,3.20826704334
2020-08-21 23:59:59,2.94366836633
2020-08-22 23:59:59,3.02088644284
2020-08-23 23:59:59,3.32243106353
2020-08-24 23:59:59,3.34498605269
2020-08-25 23:59:59,3.26484998089
2020-08-26 23:59:59,3.55837531339
2020-08-27 23:59:59,3.44506033395
2020-08-28 23:59:59,4.0113925268
2020-08-29 23:59:59,3.96880938889
2020-08-30 23:59:59,4.43582255875
2020-08-31 23:59:59,4.78204551788
2020-09-01 23:59:59,4.34451591286
2020-09-02 23:59:59,4.16447184085
2020-09-03 23:59:59,3.52733985495
2020-09-04 23:59:59,3.54579448415
2020-09-05 23:59:59,2.59791636472
2020-09-06 23:59:59,3.08604269295
2020-09-07 23:59:59,2.9285280901
2020-09-08 23:59:59,2.4689767582
2020-09-09 23:59:59,3.63637779652
2020-09-10 23:59:59,3.4698368119
2020-09-11 23:59:59,3.42742826316
2020-09-12 23:59:59,3.3326599913
2020-09-13 23:59:59,3.22583906019
2020-09-14 23:59:59,3.26913320415
2020-09-15 23:59:59,2.93912067127
2020-09-16 23:59:59,2.54539877265
2020-09-17 23:59:59,2.89187378323
2020-09-18 23:59:59,3.10794006412
2020-09-19 23:59:59,3.02889117957
2020-09-20 23:59:59,2.8709033938
2020-09-21 23:59:59,2.78250941483
2020-09-22 23:59:59,2.915519109
2020-09-23 23:59:59,2.83675707
2020-09-24 23:59:59,3.13271463
2020-09-25 23:59:59,3.18861239
2020-09-26 23:59:59,3.13470267
2020-09-27 23:59:59,3.15294678
2020-09-28 23:59:59,2.95667817
2020-09-29 23:59:59,2.94643322
2020-09-30 23:59:59,2.89787636
2020-10-01 23:59:59,2.86102773
2020-10-02 23:59:59,2.62608296
2020-10-03 23:59:59,2.5473028
2020-10-04 23:59:59,2.51599459
2020-10-05 23:59:59,2.65764391
2020-10-06 23:59:59,2.17625031
2020-10-07 23:59:59,2.29179581
2020-10-08 23:59:59,2.36522028
2020-10-09 23:59:59,2.53985887
2020-10-10 23:59:59,2.40608988
2020-10-11 23:59:59,2.42657824
2020-10-12 23:59:59,2.58707246
2020-10-13 23:59:59,2.40491019
2020-10-14 23:59:59,2.31463525
2020-10-15 23:59:59,2.26643616
2020-10-16 23:59:59,2.1493861
2020-10-17 23:59:59,2.20184324
2020-10-18 23:59:59,2.21426738
2020-10-19 23:59:59,2.05807954
2020-10-20 23:59:59,1.88867176
2020-10-21 23:59:59,1.89037825
2020-10-22 23:59:59,1.95565252
2020-10-23 23:59:59,1.96003515
2020-10-24 23:59:59,1.91182801
2020-10-25 23:59:59,1.78745942
2020-10-26 23:59:59,1.68546625
2020-10-27 23:59:59,1.71023239
2020-10-28 23:59:59,1.49005343
2020-10-29 23:59:59,1.42893639
2020-10-30 23:59:59,1.44133589
2020-10-31 23:59:59,1.54069959
2020-11-01 23:59:59,1.5998403
2020-11-02 23:59:59,1.47407225
2020-11-03 23:59:59,1.41223396
2020-11-04 23:59:59,1.39225494
2020-11-05 23:59:59,1.40521805
2020-11-06 23:59:59,1.91374
2020-11-07 23:59:59,2.03196386
2020-11-08 23:59:59,2.15659813
2020-11-09 23:59:59,2.02865216
2020-11-10 23:59:59,2.247987
2020-11-11 23:59:59,2.0021245
2020-11-12 23:59:59,1.89913759
2020-11-13 23:59:59,2.02079216
2020-11-14 23:59:59,1.91701557
2020-11-15 23:59:59,2.04323394
2020-11-16 23:59:59,2.25535545
2020-11-17 23:59:59,2.20218147
2020-11-18 23:59:59,2.11502872
2020-11-19 23:59:59,2.07676865
2020-11-20 23:59:59,2.09539164
2020-11-21 23:59:59,2.38220531
2020-11-22 23:59:59,2.14484477
2020-11-23 23:59:59,2.27637688
2020-11-24 23:59:59,2.26796698
2020-11-25 23:59:59,2.27003407
2020-11-26 23:59:59,1.90303693
2020-11-27 23:59:59,1.85794881
2020-11-28 23:59:59,1.88893452
2020-11-29 23:59:59,1.9151547
2020-11-30 23:59:59,1.96689116
2020-12-01 23:59:59,1.97630826
2020-12-02 23:59:59,2.11540134
2020-12-03 23:59:59,2.10037052
2020-12-04 23:59:59,1.85595318
2020-12-05 23:59:59,1.9787738
2020-12-06 23:59:59,1.85424895
2020-12-07 23:59:59,1.83117262
2020-12-08 23:59:59,1.66535169
2020-12-09 23:59:59,1.6623035
2020-12-10 23:59:59,1.57415052
2020-12-11 23:59:59,1.44458505
2020-12-12 23:59:59,1.4909121
2020-12-13 23:59:59,1.56545586
2020-12-14 23:59:59,1.5916455
2020-12-15 23:59:59,1.76067126
2020-12-16 23:59:59,1.78359783
2020-12-17 23:59:59,1.67863414
2020-12-18 23:59:59,1.69879993
2020-12-19 23:59:59,1.66865052
2020-12-20 23:59:59,1.56357617
2020-12-21 23:59:59,1.5419152
2020-12-22 23:59:59,1.49028596
2020-12-23 23:59:59,1.20569231
2020-12-24 23:59:59,1.3624084
2020-12-25 23:59:59,1.44540315
2020-12-26 23:59:59,1.3242381
2020-12-27 23:59:59,1.30304194
2020-12-28 23:59:59,1.5156849
2020-12-29 23:59:59,1.67434488
2020-12-30 23:59:59,1.53545722
2020-12-31 23:59:59,1.51089796
2021-01-01 23:59:59,1.84208404
2021-01-02 23:59:59,1.79927479
2021-01-03 23:59:59,2.16175192
2021-01-04 23:59:59,2.48509738
2021-01-05 23:59:59,2.15721704
2021-01-06 23:59:59,1.92921661
2021-01-07 23:59:59,2.37274497
2021-01-08 23:59:59,3.21988746
2021-01-09 23:59:59,3.38538175
